"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Taylor Hall","TAYLOR.HALL","8475791","21-22","BOS","L","L",1991-11-14,29,2010,1,1,67,1096.3,16,24,11,51,174,208,261,16.91,9.2,7.69,8.13,31,40,28,45,136,16,16,0,0,0,14,17,-3
"Taylor Raddysh","TAYLOR.RADDYSH","8479390","21-22","CHI","R","R",1998-02-18,23,2016,2,58,8,129.9,2,3,0,5,16,21,25,2.07,12.5,9.52,9.86,1,4,0,21,11,0,1,0,0,1,0,0,0
"Taylor Raddysh","TAYLOR.RADDYSH","8479390","21-22","T.B","R","R",1998-02-18,23,2016,2,58,53,586,5,5,2,12,61,87,98,8.35,8.2,5.75,9.6,17,5,14,62,44,4,4,0,0,0,6,9,-3
"Teddy Blueger","TEDDY.BLUEGER","8476927","21-22","PIT","C","L",1994-08-15,27,2012,2,52,52,792.32,9,6,6,21,79,95,113,8.4,11.39,9.47,8.84,21,18,31,73,66,3,3,0,0,0,297,247,50
"Teuvo Teravainen","TEUVO.TERAVAINEN","8476882","21-22","CAR","L","L",1994-09-11,27,2012,1,18,63,1140.23,17,24,15,56,173,224,274,16.94,9.83,7.59,7.56,26,47,29,15,45,10,9,0,0,-1,22,19,3
"Thomas Chabot","THOMAS.CHABOT","8478469","21-22","OTT","D","L",1997-01-30,24,2015,1,18,55,1450.87,6,13,15,34,165,216,314,8.33,3.64,2.78,3.86,88,63,28,71,102,13,16,0,0,3,0,0,0
"Thomas Harley","THOMAS.HARLEY","8481581","21-22","DAL","D","L",2001-08-19,20,2019,1,18,24,321.9,0,1,1,2,23,41,56,1.45,0,0,3.54,22,13,6,24,36,2,2,0,0,0,0,0,0
"Thomas Novak","THOMAS.NOVAK","8478438","21-22","NSH","C","L",1997-04-28,24,2015,3,85,27,318.43,1,2,4,7,25,37,47,1.95,4,2.7,5.27,6,5,14,4,28,1,3,0,0,2,62,79,-17
"Tim Stützle","TIM.STÜTZLE","8482116","21-22","OTT","L","L",2002-01-15,19,2020,1,3,66,1195.7,14,18,9,41,139,188,245,15.07,10.07,7.45,8.02,41,40,28,106,101,15,36,1,1,21,139,227,-88
"Timo Meier","TIMO.MEIER","8478414","21-22","S.J","R","L",1996-10-08,24,2015,1,9,62,1184.3,31,18,18,67,261,364,454,26.36,11.88,8.52,7.24,41,46,39,121,95,17,23,0,0,6,14,17,-3
"Timothy Gettinger","TIMOTHY.GETTINGER","8479364","21-22","NYR","L","L",1998-04-14,23,2016,5,141,8,75.7,0,0,0,0,3,5,6,0.21,0,0,4.2,5,1,0,15,5,0,0,0,0,0,2,2,0
"Timothy Liljegren","TIMOTHY.LILJEGREN","8480043","21-22","TOR","D","R",1999-04-30,22,2017,1,17,49,784.72,2,6,11,19,62,86,129,2.31,3.23,2.33,2.69,49,34,15,61,107,6,3,0,0,-3,0,0,0
"Tj Brodie","TJ.BRODIE","8474673","21-22","TOR","D","L",1990-06-07,31,2008,4,114,67,1438.73,4,7,10,21,57,81,128,2.46,7.02,4.94,3.04,96,56,28,41,124,12,8,0,0,-4,0,0,0
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","21-22","L.A","D","L",2001-04-06,20,2019,1,22,65,1093.4,0,3,5,8,50,70,102,2.36,0,0,3.37,56,29,10,55,120,2,9,0,0,7,0,0,0
"Tom Wilson","TOM.WILSON","8476880","21-22","WSH","R","R",1994-03-29,27,2012,1,16,64,1211.95,21,13,13,47,125,190,232,18.09,16.8,11.05,9.52,40,40,27,195,105,20,21,5,5,1,18,21,-3
"Tomas Hertl","TOMAS.HERTL","8476881","21-22","S.J","C","L",1993-11-12,27,2012,1,17,67,1331.6,26,19,12,57,178,239,313,23.53,14.61,10.88,9.85,46,27,51,90,90,11,14,0,0,3,635,547,88
"Tomas Nosek","TOMAS.NOSEK","8477931","21-22","BOS","L","L",1992-09-01,29,2010,NA,NA,61,831.35,3,7,5,15,61,95,117,7.32,4.92,3.16,7.71,26,20,23,67,75,13,7,0,0,-6,302,269,33
"Tomas Tatar","TOMAS.TATAR","8475193","21-22","N.J","L","L",1990-12-01,30,2009,2,60,64,940.85,12,8,6,26,114,157,203,13.65,10.53,7.64,8.69,20,21,23,57,69,8,14,0,0,6,14,20,-6
"Tony Deangelo","TONY.DEANGELO","8477950","21-22","CAR","D","R",1995-10-24,25,2014,1,19,50,981.02,10,20,15,45,113,142,204,5.18,8.85,7.04,3.65,46,29,17,35,61,11,9,2,2,-2,0,0,0
"Torey Krug","TOREY.KRUG","8476792","21-22","STL","D","L",1991-04-12,30,2009,NA,NA,57,1189.37,8,10,17,35,104,156,223,5.82,7.69,5.13,3.73,59,29,16,44,42,23,6,0,0,-17,0,0,0
"Travis Boyd","TRAVIS.BOYD","8476329","21-22","ARI","C","R",1993-09-14,28,2011,6,177,60,986.63,12,10,6,28,65,98,119,10.33,18.46,12.24,10.54,48,23,15,56,93,13,10,0,0,-3,378,448,-70
"Travis Dermott","TRAVIS.DERMOTT","8478408","21-22","TOR","D","L",1996-12-22,24,2015,2,34,43,632.87,1,2,2,5,37,51,74,1.89,2.7,1.96,3.71,28,22,6,43,45,7,6,0,0,-1,0,0,0
"Travis Dermott","TRAVIS.DERMOTT","8478408","21-22","VAN","D","L",1996-12-22,24,2015,2,34,5,75.33,0,0,0,0,1,3,5,0.13,0,0,4.33,5,1,0,6,13,0,0,0,0,0,0,0,0
"Travis Hamonic","TRAVIS.HAMONIC","8474612","21-22","OTT","D","R",1990-08-16,31,2008,2,53,4,69.55,0,0,0,0,6,10,14,0.21,0,0,2.1,8,5,0,15,6,1,0,0,0,-1,0,0,0
"Travis Hamonic","TRAVIS.HAMONIC","8474612","21-22","VAN","D","R",1990-08-16,31,2008,2,53,24,440.17,3,2,2,7,51,67,101,2.19,5.88,4.48,3.27,55,13,2,30,30,3,5,0,0,2,0,0,0
"Travis Konecny","TRAVIS.KONECNY","8478439","21-22","PHI","C/R","R",1997-03-11,24,2015,1,24,64,1124.82,12,25,6,43,175,236,309,16.66,6.86,5.08,7.06,29,21,20,72,99,18,23,1,1,5,7,13,-6
"Travis Sanheim","TRAVIS.SANHEIM","8477948","21-22","PHI","D","L",1996-03-29,25,2014,1,17,65,1466.35,6,9,10,25,101,142,204,5.84,5.94,4.23,4.11,108,41,19,43,128,11,8,0,0,-3,0,0,0
"Trent Frederic","TRENT.FREDERIC","8479365","21-22","BOS","C","L",1998-02-11,23,2016,1,29,47,550.12,5,9,1,15,71,92,117,6.41,7.04,5.43,6.97,15,8,16,90,69,11,5,5,5,-6,34,52,-18
"Trevor Lewis","TREVOR.LEWIS","8473453","21-22","CGY","C","R",1987-01-08,34,2006,1,17,67,857.63,4,3,6,13,88,126,147,8.48,4.55,3.17,6.73,35,9,10,151,88,5,10,0,0,5,51,75,-24
"Trevor Moore","TREVOR.MOORE","8479675","21-22","L.A","C","L",1995-03-31,26,2013,NA,NA,70,1083.1,13,17,11,41,166,238,289,22.49,7.83,5.46,9.45,25,15,27,64,120,7,15,0,0,8,27,37,-10
"Trevor Van Riemsdyk","TREVOR.VAN RIEMSDYK","8477845","21-22","WSH","D","R",1991-07-24,30,2009,NA,NA,58,1025.05,1,4,9,14,60,80,115,2.22,1.67,1.25,2.78,103,15,25,23,73,9,14,1,1,5,0,0,0
"Trevor Zegras","TREVOR.ZEGRAS","8481533","21-22","ANA","C","L",2001-03-20,20,2019,1,9,63,1125.12,17,17,16,50,153,211,279,14.84,11.11,8.06,7.03,20,59,34,43,86,18,23,0,1,6,189,287,-98
"Troy Stecher","TROY.STECHER","8479442","21-22","DET","D","R",1994-04-07,27,2012,NA,NA,16,242.12,1,1,0,2,23,32,42,0.58,4.35,3.12,1.81,17,10,1,19,29,2,0,1,1,-2,0,0,0
"Troy Stecher","TROY.STECHER","8479442","21-22","L.A","D","R",1994-04-07,27,2012,NA,NA,6,110.63,0,0,0,0,16,21,26,0.82,0,0,3.9,7,4,3,10,10,1,0,0,0,-1,0,0,0
"Troy Terry","TROY.TERRY","8478873","21-22","ANA","C/R","R",1997-09-10,24,2015,5,148,64,1141.47,31,12,14,57,149,207,255,19.64,20.81,14.98,9.49,19,42,29,4,95,12,28,0,1,17,1,8,-7
"Tucker Poolman","TUCKER.POOLMAN","8477359","21-22","VAN","D","R",1993-06-08,28,2013,5,127,39,675.63,1,1,1,3,47,61,104,1.72,2.13,1.64,2.82,73,14,7,31,40,1,5,0,0,4,0,0,0
"Ty Smith","TY.SMITH","8480883","21-22","N.J","D","L",2000-03-24,21,2018,1,17,54,925.12,3,5,8,16,59,89,150,2.68,5.08,3.37,3.01,56,34,13,28,57,7,3,0,0,-4,0,0,0
"Tyler Benson","TYLER.BENSON","8479347","21-22","EDM","L","L",1998-03-15,23,2016,2,32,29,247.78,1,1,0,2,18,25,35,1.07,5.56,4,4.28,3,6,3,45,34,4,4,0,0,0,0,1,-1
"Tyler Bertuzzi","TYLER.BERTUZZI","8477479","21-22","DET","L","L",1995-02-24,26,2013,2,58,57,1131.87,26,15,13,54,151,206,250,21.95,17.22,12.62,10.66,35,51,37,53,61,13,23,1,1,10,5,12,-7
"Tyler Bozak","TYLER.BOZAK","8475098","21-22","STL","C","R",1986-03-19,35,2004,NA,NA,47,564.53,3,4,4,11,45,53,69,3.42,6.67,5.66,6.45,19,12,19,19,26,7,4,0,0,-3,165,203,-38
"Tyler Ennis","TYLER.ENNIS","8474589","21-22","OTT","C/R","L",1989-10-06,31,2008,1,26,56,707.55,8,11,5,24,89,123,156,8.11,8.99,6.5,6.59,24,21,19,69,63,8,12,0,0,4,20,9,11
"Tyler Johnson","TYLER.JOHNSON","8474870","21-22","CHI","C","R",1990-07-29,31,2008,NA,NA,16,198.78,1,1,1,3,19,24,33,1.87,5.26,4.17,7.79,5,2,2,22,12,5,5,0,0,0,22,15,7
"Tyler Motte","TYLER.MOTTE","8477353","21-22","NYR","C","L",1995-03-10,26,2013,4,121,6,76.67,0,0,0,0,13,17,23,0.93,0,0,5.47,5,0,2,19,7,0,1,0,0,1,3,2,1
"Tyler Motte","TYLER.MOTTE","8477353","21-22","VAN","C","L",1995-03-10,26,2013,4,121,49,698,7,5,3,15,83,119,146,8.47,8.43,5.88,7.12,51,17,27,90,65,11,10,0,0,-1,6,6,0
"Tyler Myers","TYLER.MYERS","8474574","21-22","VAN","D","R",1990-02-01,31,2008,1,12,69,1532.63,1,7,7,15,109,145,216,4.26,0.92,0.69,2.94,133,46,25,127,111,18,10,2,2,-8,0,0,0
"Tyler Pitlick","TYLER.PITLICK","8475752","21-22","CGY","C","R",1991-11-01,29,2010,2,31,25,292.28,0,1,1,2,19,33,44,1.52,0,0,4.61,16,4,7,55,38,1,5,0,0,4,1,3,-2
"Tyler Seguin","TYLER.SEGUIN","8475794","21-22","DAL","C","R",1992-01-31,29,2010,1,2,65,1154.22,19,13,6,38,167,218,273,17.38,11.38,8.72,7.97,23,41,19,82,32,14,12,0,1,-1,362,287,75
"Tyler Toffoli","TYLER.TOFFOLI","8475726","21-22","CGY","C/R","R",1992-04-24,29,2010,2,47,22,333.55,9,5,4,18,61,77,99,7.3,14.75,11.69,9.48,7,10,4,23,14,2,5,0,0,3,7,3,4
"Tyler Toffoli","TYLER.TOFFOLI","8475726","21-22","MTL","C/R","R",1992-04-24,29,2010,2,47,37,648.27,9,9,8,26,100,132,168,10.57,9,6.82,8.01,14,18,15,46,19,2,5,0,0,3,5,8,-3
"Tyson Barrie","TYSON.BARRIE","8475197","21-22","EDM","D","R",1991-07-26,30,2009,3,64,60,1150.55,5,13,14,32,122,166,253,5.3,4.1,3.01,3.19,54,36,11,22,81,9,3,0,0,-6,0,0,0
"Tyson Jost","TYSON.JOST","8479370","21-22","COL","C","L",1998-03-14,23,2016,1,10,59,755.85,6,6,2,14,76,90,115,6.5,7.89,6.67,7.22,29,7,29,44,109,15,24,0,0,9,118,182,-64
"Tyson Jost","TYSON.JOST","8479370","21-22","MIN","C","L",1998-03-14,23,2016,1,10,8,100.25,0,0,1,1,6,9,13,0.35,0,0,3.89,1,1,3,6,20,2,2,0,0,0,29,38,-9
"Urho Vaakanainen","URHO.VAAKANAINEN","8480001","21-22","ANA","D","L",1999-01-01,22,2017,1,18,3,59.15,0,1,0,1,2,2,3,0.24,0,0,12,3,0,0,3,4,0,1,0,0,1,0,0,0
"Urho Vaakanainen","URHO.VAAKANAINEN","8480001","21-22","BOS","D","L",1999-01-01,22,2017,1,18,15,289.32,0,2,2,4,15,22,31,0.43,0,0,1.95,12,5,5,10,22,2,1,0,0,-1,0,0,0
"Valeri Nichushkin","VALERI.NICHUSHKIN","8477501","21-22","COL","R","L",1995-03-04,26,2013,1,10,50,932.2,19,9,12,40,137,173,200,18.52,13.87,10.98,10.71,24,17,31,75,55,6,11,0,0,5,0,5,-5
"Vasily Podkolzin","VASILY.PODKOLZIN","8481617","21-22","VAN","R","L",2001-06-24,20,2019,1,10,66,804.97,10,4,3,17,92,127,152,7.79,10.87,7.87,6.13,26,14,22,70,63,10,8,0,0,-2,7,6,1
"Victor Hedman","VICTOR.HEDMAN","8475167","21-22","T.B","D","L",1990-12-18,30,2009,1,2,67,1695.08,19,26,19,64,177,263,371,10.86,10.73,7.22,4.13,102,51,43,78,84,15,9,0,0,-6,0,0,0
"Victor Mete","VICTOR.METE","8479376","21-22","OTT","D","L",1998-06-07,23,2016,4,100,34,508.67,0,6,1,7,22,36,49,1.29,0,0,3.58,37,17,6,12,55,2,4,0,0,2,0,0,0
"Victor Olofsson","VICTOR.OLOFSSON","8478109","21-22","BUF","L/R","L",1995-07-18,26,2014,7,181,59,909.35,15,13,7,35,135,184,246,12.76,11.11,8.15,6.93,15,12,14,7,38,3,3,0,0,0,0,0,0
"Victor Rask","VICTOR.RASK","8476437","21-22","MIN","C","L",1993-03-01,28,2011,2,42,29,311.23,5,3,5,13,30,41,48,2.53,16.67,12.2,6.17,2,5,7,9,15,1,1,0,0,0,83,83,0
"Victor Rask","VICTOR.RASK","8476437","21-22","SEA","C","L",1993-03-01,28,2011,2,42,4,60.03,1,0,0,1,7,8,12,0.4,14.29,12.5,5,0,4,1,3,5,0,0,0,0,0,3,1,2
"Victor Soderstrom","VICTOR.SODERSTROM","8481599","21-22","ARI","D","R",2001-02-26,20,2019,1,11,13,211.98,0,0,0,0,10,14,25,0.47,0,0,3.36,17,3,1,9,28,2,2,0,0,0,0,0,0
"Viktor Arvidsson","VIKTOR.ARVIDSSON","8478042","21-22","L.A","L","R",1993-04-08,28,2014,4,112,55,944.28,19,12,10,41,201,287,355,23.83,9.45,6.62,8.3,41,13,16,19,97,11,12,0,0,1,12,14,-2
"Ville Heinola","VILLE.HEINOLA","8481572","21-22","WPG","D","L",2001-03-02,20,2019,1,20,11,161.03,0,1,3,4,23,31,41,0.95,0,0,3.06,7,4,5,9,15,4,1,0,0,-3,0,0,0
"Vince Dunn","VINCE.DUNN","8478407","21-22","SEA","D","L",1996-10-29,24,2015,2,56,63,1277.05,7,8,14,29,102,150,238,4.96,6.86,4.67,3.31,67,46,21,63,74,19,13,3,3,-6,0,0,0
"Vincent Trocheck","VINCENT.TROCHECK","8476389","21-22","CAR","C","R",1993-07-11,28,2011,3,64,68,1223.47,18,14,14,46,132,202,242,19.82,13.64,8.91,9.81,40,34,40,155,104,26,20,2,1,-7,576,498,78
"Vinni Lettieri","VINNI.LETTIERI","8479968","21-22","ANA","C","R",1995-02-06,26,2013,NA,NA,26,328.2,5,1,2,8,44,62,77,3.81,11.36,8.06,6.15,14,9,5,30,26,2,2,0,0,0,12,10,2
"Vinnie Hinostroza","VINNIE.HINOSTROZA","8476994","21-22","BUF","C","R",1994-04-03,27,2012,6,169,49,690.13,11,8,4,23,74,100,126,6.33,14.86,11,6.33,8,22,17,19,46,9,12,0,0,3,11,12,-1
"Vladimir Tarasenko","VLADIMIR.TARASENKO","8475765","21-22","STL","R","L",1991-12-13,29,2010,1,16,60,1025.25,23,21,14,58,189,256,313,20.61,12.17,8.98,8.05,40,25,15,70,59,8,9,0,0,1,4,7,-3
"Vladimir Tkachev","VLADIMIR.TKACHEV","8478250","21-22","L.A","L","R",1995-10-05,25,2014,NA,NA,4,55.93,0,2,0,2,1,2,4,0.15,0,0,7.5,0,2,0,1,0,1,0,0,0,-1,1,1,0
"Vladislav Gavrikov","VLADISLAV.GAVRIKOV","8478882","21-22","CBJ","D","L",1995-11-21,25,2015,6,159,66,1455.07,5,12,13,30,80,108,156,4.84,6.25,4.63,4.48,115,30,17,108,74,24,8,0,0,-16,0,0,0
"Vladislav Kolyachonok","VLADISLAV.KOLYACHONOK","8481609","21-22","ARI","D","L",2001-05-26,20,2019,2,52,22,331.6,1,2,0,3,15,21,34,0.58,6.67,4.76,2.76,21,19,7,31,34,4,1,0,0,-3,0,0,0
"Vladislav Namestnikov","VLADISLAV.NAMESTNIKOV","8476480","21-22","DET","C","L",1992-11-22,28,2011,1,27,60,913.9,13,7,5,25,81,107,130,11.37,16.05,12.15,10.63,32,20,19,43,76,12,12,2,2,0,10,10,0
"Warren Foegele","WARREN.FOEGELE","8477998","21-22","EDM","L","L",1996-04-01,25,2014,3,67,69,888.2,9,10,4,23,117,158,205,14.23,7.69,5.7,9.01,13,25,34,107,83,11,9,0,0,-2,12,15,-3
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","21-22","TOR","R","R",1988-08-26,33,2007,2,61,61,574.42,4,5,5,14,69,90,115,7.95,5.8,4.44,8.83,9,13,11,112,62,13,12,3,3,-1,3,3,0
"Will Butcher","WILL.BUTCHER","8477355","21-22","BUF","D","L",1995-01-06,26,2013,5,123,35,579.95,2,3,3,8,34,57,75,1.91,5.88,3.51,3.35,30,10,1,10,36,0,1,0,0,1,0,0,0
"William Borgen","WILLIAM.BORGEN","8478840","21-22","SEA","D","R",1996-12-19,24,2015,4,92,22,325.32,1,2,1,4,30,38,58,0.75,3.33,2.63,1.97,19,8,3,60,42,8,6,1,1,-2,0,0,0
"William Carrier","WILLIAM.CARRIER","8477478","21-22","VGK","L","L",1994-12-20,26,2013,2,57,59,682.95,7,5,6,18,108,146,174,13.83,6.48,4.79,9.47,23,12,22,150,112,11,10,0,0,-1,3,3,0
"William Eklund","WILLIAM.EKLUND","8482667","21-22","S.J","C/L","L",2002-10-12,18,2021,1,7,9,128.95,0,1,3,4,8,11,15,1.61,0,0,14.64,4,8,2,4,9,1,1,0,0,0,3,5,-2
"William Karlsson","WILLIAM.KARLSSON","8476448","21-22","VGK","C","L",1993-01-08,28,2011,2,53,55,1012.9,10,9,6,25,108,157,194,14.86,9.26,6.37,9.46,36,29,40,31,74,4,8,0,0,4,435,402,33
"William Lagesson","WILLIAM.LAGESSON","8478021","21-22","EDM","D","L",1996-02-22,25,2014,4,91,30,369.77,0,0,4,4,32,36,66,0.73,0,0,2.03,16,16,5,39,60,4,0,1,1,-4,0,0,0
"William Nylander","WILLIAM.NYLANDER","8477939","21-22","TOR","C/R","R",1996-05-01,25,2014,1,8,67,1222.83,26,27,10,63,217,303,382,24.19,11.98,8.58,7.98,23,30,51,16,72,6,10,0,0,4,19,19,0
"Wyatt Kalynuk","WYATT.KALYNUK","8480293","21-22","CHI","D","L",1997-04-14,24,2017,7,196,5,59.98,0,0,0,0,1,5,7,0.13,0,0,2.6,0,2,1,9,7,1,0,0,0,-1,0,0,0
"Yakov Trenin","YAKOV.TRENIN","8478508","21-22","NSH","C","L",1997-01-13,24,2015,2,55,66,962.73,17,3,4,24,118,167,211,14.54,14.41,10.18,8.71,28,16,29,153,74,12,12,4,4,0,9,21,-12
"Yanni Gourde","YANNI.GOURDE","8476826","21-22","SEA","C","L",1991-12-15,29,2010,NA,NA,60,1115.83,16,17,6,39,104,149,202,13.02,15.38,10.74,8.74,25,32,45,66,84,13,17,3,3,4,339,358,-19
"Yegor Chinakhov","YEGOR.CHINAKHOV","8482475","21-22","CBJ","R","L",2001-02-01,20,2020,1,21,57,707.5,7,4,2,13,89,129,170,6.53,7.87,5.43,5.06,15,16,19,46,33,7,8,0,0,1,0,6,-6
"Yegor Sharangovich","YEGOR.SHARANGOVICH","8481068","21-22","N.J","C","L",1998-06-06,23,2018,5,141,61,992.5,16,12,8,36,130,181,230,13.94,12.31,8.84,7.7,23,31,39,28,56,3,8,0,0,5,79,118,-39
"Zac Jones","ZAC.JONES","8481708","21-22","NYR","D","L",2000-10-18,20,2019,3,68,11,159.13,0,0,2,2,7,11,13,0.25,0,0,2.27,12,7,12,4,24,0,0,0,0,0,0,0,0
"Zach Aston-Reese","ZACH.ASTON-REESE","8479944","21-22","ANA","C/L","L",1994-08-10,27,2012,NA,NA,5,70.25,0,1,0,1,8,11,12,1.14,0,0,10.36,3,1,1,16,2,0,0,0,0,0,0,0,0
"Zach Aston-Reese","ZACH.ASTON-REESE","8479944","21-22","PIT","C/L","L",1994-08-10,27,2012,NA,NA,52,671.53,2,5,4,11,52,69,89,4.49,3.85,2.9,6.51,32,7,13,187,77,6,4,2,2,-2,3,2,1
"Zach Bogosian","ZACH.BOGOSIAN","8474567","21-22","T.B","D","R",1990-07-15,31,2008,1,3,35,557.8,3,1,3,7,46,58,80,1.61,6.52,5.17,2.78,27,8,6,81,44,11,1,2,2,-10,0,0,0
"Zach Hyman","ZACH.HYMAN","8475786","21-22","EDM","C/L","R",1992-06-09,29,2010,5,123,63,1229.8,24,16,7,47,175,240,293,26.63,13.71,10,11.1,20,27,24,65,118,16,19,0,0,3,37,37,0
"Zach Parise","ZACH.PARISE","8470610","21-22","NYI","L","L",1984-07-28,37,2003,1,17,67,1011.72,11,13,4,28,109,140,160,14.49,10.09,7.86,10.35,46,23,18,46,64,10,11,0,0,1,18,36,-18
"Zach Sanford","ZACH.SANFORD","8477482","21-22","OTT","L","L",1994-11-09,26,2013,2,61,62,879.65,9,4,3,16,85,128,162,10.53,10.59,7.03,8.23,55,17,27,131,85,11,14,3,3,3,4,14,-10
"Zach Sanford","ZACH.SANFORD","8477482","21-22","WPG","L","L",1994-11-09,26,2013,2,61,6,91.77,0,1,1,2,5,10,15,0.91,0,0,9.1,4,3,6,14,7,0,2,0,0,2,0,2,-2
"Zach Werenski","ZACH.WERENSKI","8478460","21-22","CBJ","D","L",1997-07-19,24,2015,1,8,60,1556.88,10,19,13,42,196,275,376,10.98,5.1,3.64,3.99,87,34,35,29,68,11,8,0,0,-3,0,0,0
"Zach Whitecloud","ZACH.WHITECLOUD","8480727","21-22","VGK","D","R",1996-11-28,24,2015,NA,NA,47,913.68,6,6,3,15,74,108,156,3.71,8.11,5.56,3.44,101,21,11,74,129,7,5,0,0,-2,0,0,0
"Zack Kassian","ZACK.KASSIAN","8475178","21-22","EDM","R","R",1991-01-24,30,2009,1,13,45,545.48,5,8,3,16,46,64,80,5.57,10.87,7.81,8.7,6,18,12,132,37,11,3,3,3,-8,2,3,-1
"Zack MacEwen","ZACK.MACEWEN","8479772","21-22","PHI","C","R",1996-07-08,25,2014,NA,NA,65,622.8,2,2,2,6,69,101,122,6.65,2.9,1.98,6.58,32,13,18,137,66,19,10,10,10,-9,13,16,-3
"Zdeno Chara","ZDENO.CHARA","8465009","21-22","NYI","D","L",1977-03-18,44,1996,3,56,58,1073.03,0,8,2,10,67,94,137,3.18,0,0,3.38,72,41,8,106,37,16,2,5,5,-14,0,0,0
"Zemgus Girgensons","ZEMGUS.GIRGENSONS","8476878","21-22","BUF","C/L","L",1994-01-05,27,2012,1,14,43,642.42,10,6,0,16,75,98,117,7.85,13.33,10.2,8.01,17,8,15,68,64,5,6,1,0,0,109,113,-4
