"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Travis Dermott","TRAVIS.DERMOTT","8478408","21-22","TOR","D","L",1996-12-22,24,2015,2,34,43,632.87,1,2,2,5,37,51,74,1.89,2.7,1.96,3.71,28,22,6,43,45,7,6,0,0,-1,0,0,0
"Travis Dermott","TRAVIS.DERMOTT","8478408","21-22","VAN","D","L",1996-12-22,24,2015,2,34,4,58.08,0,0,0,0,1,3,5,0.13,0,0,4.33,2,1,0,2,11,0,0,0,0,0,0,0,0
"Travis Hamonic","TRAVIS.HAMONIC","8474612","21-22","VAN","D","R",1990-08-16,31,2008,2,53,24,440.17,3,2,2,7,51,67,101,2.19,5.88,4.48,3.27,55,13,2,30,30,3,5,0,0,2,0,0,0
"Travis Konecny","TRAVIS.KONECNY","8478439","21-22","PHI","C/R","R",1997-03-11,24,2015,1,24,63,1107.53,12,25,6,43,172,232,305,16.38,6.98,5.17,7.06,28,21,20,71,98,18,23,1,1,5,6,11,-5
"Travis Sanheim","TRAVIS.SANHEIM","8477948","21-22","PHI","D","L",1996-03-29,25,2014,1,17,64,1438.92,6,9,10,25,100,140,202,5.82,6,4.29,4.16,105,41,18,41,128,11,8,0,0,-3,0,0,0
"Trent Frederic","TRENT.FREDERIC","8479365","21-22","BOS","C","L",1998-02-11,23,2016,1,29,45,522.17,5,8,1,14,66,87,112,6.29,7.58,5.75,7.23,13,7,15,87,64,11,5,5,5,-6,34,51,-17
"Trevor Lewis","TREVOR.LEWIS","8473453","21-22","CGY","C","R",1987-01-08,34,2006,1,17,65,835.02,4,3,6,13,85,121,142,8.44,4.71,3.31,6.98,35,9,10,147,87,5,10,0,0,5,51,75,-24
"Trevor Moore","TREVOR.MOORE","8479675","21-22","L.A","C","L",1995-03-31,26,2013,NA,NA,68,1042.7,13,17,11,41,159,231,281,21.83,8.18,5.63,9.45,25,15,27,62,118,7,14,0,0,7,25,34,-9
"Trevor Van Riemsdyk","TREVOR.VAN RIEMSDYK","8477845","21-22","WSH","D","R",1991-07-24,30,2009,NA,NA,58,1025.05,1,4,9,14,60,80,115,2.22,1.67,1.25,2.78,103,15,25,23,73,9,14,1,1,5,0,0,0
"Trevor Zegras","TREVOR.ZEGRAS","8481533","21-22","ANA","C","L",2001-03-20,20,2019,1,9,60,1062.57,16,16,15,47,141,195,261,13.62,11.35,8.21,6.98,19,57,33,38,79,18,21,0,1,4,185,268,-83
"Troy Stecher","TROY.STECHER","8479442","21-22","DET","D","R",1994-04-07,27,2012,NA,NA,16,242.12,1,1,0,2,23,32,42,0.58,4.35,3.12,1.81,17,10,1,19,29,2,0,1,1,-2,0,0,0
"Troy Stecher","TROY.STECHER","8479442","21-22","L.A","D","R",1994-04-07,27,2012,NA,NA,4,71.25,0,0,0,0,13,16,19,0.67,0,0,4.19,3,2,2,8,5,1,0,0,0,-1,0,0,0
"Troy Terry","TROY.TERRY","8478873","21-22","ANA","C/R","R",1997-09-10,24,2015,5,148,61,1083.17,30,10,13,53,140,197,244,18.64,21.43,15.23,9.46,16,39,27,4,89,10,27,0,0,17,1,7,-6
"Tucker Poolman","TUCKER.POOLMAN","8477359","21-22","VAN","D","R",1993-06-08,28,2013,5,127,39,675.63,1,1,1,3,47,61,104,1.72,2.13,1.64,2.82,73,14,7,31,40,1,5,0,0,4,0,0,0
"Ty Smith","TY.SMITH","8480883","21-22","N.J","D","L",2000-03-24,21,2018,1,17,53,911.55,3,5,8,16,57,87,148,2.55,5.26,3.45,2.93,55,34,13,27,56,7,3,0,0,-4,0,0,0
"Tyler Benson","TYLER.BENSON","8479347","21-22","EDM","L","L",1998-03-15,23,2016,2,32,29,247.78,1,1,0,2,18,25,35,1.07,5.56,4,4.28,3,6,3,45,34,4,4,0,0,0,0,1,-1
"Tyler Bertuzzi","TYLER.BERTUZZI","8477479","21-22","DET","L","L",1995-02-24,26,2013,2,58,55,1091.1,25,15,13,53,146,200,244,21.41,17.12,12.5,10.7,32,49,36,49,61,13,23,1,1,10,5,11,-6
"Tyler Bozak","TYLER.BOZAK","8475098","21-22","STL","C","R",1986-03-19,35,2004,NA,NA,47,564.53,3,4,4,11,45,53,69,3.42,6.67,5.66,6.45,19,12,19,19,26,7,4,0,0,-3,165,203,-38
"Tyler Ennis","TYLER.ENNIS","8474589","21-22","OTT","C/R","L",1989-10-06,31,2008,1,26,55,694.9,8,10,5,23,89,122,154,8.05,8.99,6.56,6.6,23,21,18,69,63,8,11,0,0,3,20,9,11
"Tyler Johnson","TYLER.JOHNSON","8474870","21-22","CHI","C","R",1990-07-29,31,2008,NA,NA,15,185.98,1,1,1,3,19,24,33,1.87,5.26,4.17,7.79,5,2,2,22,12,5,5,0,0,0,21,14,7
"Tyler Motte","TYLER.MOTTE","8477353","21-22","VAN","C","L",1995-03-10,26,2013,4,121,49,698,7,5,3,15,83,119,146,8.47,8.43,5.88,7.12,51,17,27,90,65,11,10,0,0,-1,6,6,0
"Tyler Myers","TYLER.MYERS","8474574","21-22","VAN","D","R",1990-02-01,31,2008,1,12,68,1512.63,1,7,7,15,108,144,214,4.26,0.93,0.69,2.96,131,45,24,126,109,18,10,2,2,-8,0,0,0
"Tyler Pitlick","TYLER.PITLICK","8475752","21-22","CGY","C","R",1991-11-01,29,2010,2,31,25,292.28,0,1,1,2,19,33,44,1.52,0,0,4.61,16,4,7,55,38,1,5,0,0,4,1,3,-2
"Tyler Seguin","TYLER.SEGUIN","8475794","21-22","DAL","C","R",1992-01-31,29,2010,1,2,63,1127.55,19,12,6,37,163,213,267,17.19,11.66,8.92,8.07,23,41,18,81,31,13,11,0,1,-1,353,278,75
"Tyler Toffoli","TYLER.TOFFOLI","8475726","21-22","CGY","C/R","R",1992-04-24,29,2010,2,47,20,297.25,8,5,4,17,53,69,90,6.7,15.09,11.59,9.71,6,8,4,20,12,2,5,0,0,3,5,3,2
"Tyler Toffoli","TYLER.TOFFOLI","8475726","21-22","MTL","C/R","R",1992-04-24,29,2010,2,47,37,648.27,9,9,8,26,100,132,168,10.57,9,6.82,8.01,14,18,15,46,19,2,5,0,0,3,5,8,-3
"Tyson Barrie","TYSON.BARRIE","8475197","21-22","EDM","D","R",1991-07-26,30,2009,3,64,58,1113.88,5,13,13,31,121,165,250,5.28,4.13,3.03,3.2,53,31,10,22,76,9,3,0,0,-6,0,0,0
"Tyson Jost","TYSON.JOST","8479370","21-22","COL","C","L",1998-03-14,23,2016,1,10,59,755.85,6,6,2,14,76,90,115,6.5,7.89,6.67,7.22,29,7,29,44,109,15,24,0,0,9,118,182,-64
"Tyson Jost","TYSON.JOST","8479370","21-22","MIN","C","L",1998-03-14,23,2016,1,10,6,73.65,0,0,1,1,5,8,12,0.33,0,0,4.12,1,0,3,4,18,0,1,0,0,1,22,27,-5
"Urho Vaakanainen","URHO.VAAKANAINEN","8480001","21-22","BOS","D","L",1999-01-01,22,2017,1,18,15,289.32,0,2,2,4,15,22,31,0.43,0,0,1.95,12,5,5,10,22,2,1,0,0,-1,0,0,0
"Valeri Nichushkin","VALERI.NICHUSHKIN","8477501","21-22","COL","R","L",1995-03-04,26,2013,1,10,48,887.97,17,8,12,37,129,161,188,16.9,13.18,10.56,10.5,24,17,29,69,54,5,11,0,0,6,0,5,-5
"Vasily Podkolzin","VASILY.PODKOLZIN","8481617","21-22","VAN","R","L",2001-06-24,20,2019,1,10,65,790.3,10,4,3,17,91,125,150,7.74,10.99,8,6.19,26,14,22,70,62,9,8,0,0,-1,7,6,1
"Victor Hedman","VICTOR.HEDMAN","8475167","21-22","T.B","D","L",1990-12-18,30,2009,1,2,65,1646.3,18,26,19,63,167,250,357,10.23,10.78,7.2,4.09,101,50,42,76,82,15,9,0,0,-6,0,0,0
"Victor Mete","VICTOR.METE","8479376","21-22","OTT","D","L",1998-06-07,23,2016,4,100,34,508.67,0,6,1,7,22,36,49,1.29,0,0,3.58,37,17,6,12,55,2,4,0,0,2,0,0,0
"Victor Olofsson","VICTOR.OLOFSSON","8478109","21-22","BUF","L/R","L",1995-07-18,26,2014,7,181,57,880.82,14,13,6,33,130,176,238,12.27,10.77,7.95,6.97,14,12,14,6,38,3,3,0,0,0,0,0,0
"Victor Rask","VICTOR.RASK","8476437","21-22","MIN","C","L",1993-03-01,28,2011,2,42,29,311.23,5,3,5,13,30,41,48,2.53,16.67,12.2,6.17,2,5,7,9,15,1,1,0,0,0,83,83,0
"Victor Soderstrom","VICTOR.SODERSTROM","8481599","21-22","ARI","D","R",2001-02-26,20,2019,1,11,13,211.98,0,0,0,0,10,14,25,0.47,0,0,3.36,17,3,1,9,28,2,2,0,0,0,0,0,0
"Viktor Arvidsson","VIKTOR.ARVIDSSON","8478042","21-22","L.A","L","R",1993-04-08,28,2014,4,112,53,908.87,18,12,10,40,191,276,341,22.61,9.42,6.52,8.19,38,10,15,18,90,11,11,0,0,0,12,13,-1
"Ville Heinola","VILLE.HEINOLA","8481572","21-22","WPG","D","L",2001-03-02,20,2019,1,20,9,122.58,0,1,2,3,20,27,34,0.9,0,0,3.33,7,3,3,6,10,3,1,0,0,-2,0,0,0
"Vince Dunn","VINCE.DUNN","8478407","21-22","SEA","D","L",1996-10-29,24,2015,2,56,61,1227.53,7,8,14,29,98,146,232,4.85,7.14,4.79,3.32,65,43,21,62,72,19,13,3,3,-6,0,0,0
"Vincent Trocheck","VINCENT.TROCHECK","8476389","21-22","CAR","C","R",1993-07-11,28,2011,3,64,66,1186.95,18,14,14,46,129,196,236,19.3,13.95,9.18,9.85,38,33,39,151,104,25,20,2,1,-6,561,481,80
"Vinni Lettieri","VINNI.LETTIERI","8479968","21-22","ANA","C","R",1995-02-06,26,2013,NA,NA,25,321.88,5,1,2,8,43,60,74,3.54,11.63,8.33,5.9,14,9,5,30,25,2,2,0,0,0,12,10,2
"Vinnie Hinostroza","VINNIE.HINOSTROZA","8476994","21-22","BUF","C","R",1994-04-03,27,2012,6,169,47,660.95,11,8,4,23,70,94,119,6.14,15.71,11.7,6.53,8,21,14,18,43,9,12,0,0,3,10,12,-2
"Vladimir Tarasenko","VLADIMIR.TARASENKO","8475765","21-22","STL","R","L",1991-12-13,29,2010,1,16,58,993.53,23,21,14,58,184,247,299,19.92,12.5,9.31,8.06,35,24,15,68,57,8,9,0,0,1,4,7,-3
"Vladimir Tkachev","VLADIMIR.TKACHEV","8478250","21-22","L.A","L","R",1995-10-05,25,2014,NA,NA,4,55.93,0,2,0,2,1,2,4,0.15,0,0,7.5,0,2,0,1,0,1,0,0,0,-1,1,1,0
"Vladislav Gavrikov","VLADISLAV.GAVRIKOV","8478882","21-22","CBJ","D","L",1995-11-21,25,2015,6,159,64,1410.17,3,11,13,27,70,98,145,4.32,4.29,3.06,4.41,112,28,17,106,72,24,8,0,0,-16,0,0,0
"Vladislav Kolyachonok","VLADISLAV.KOLYACHONOK","8481609","21-22","ARI","D","L",2001-05-26,20,2019,2,52,20,297.48,1,2,0,3,14,18,30,0.51,7.14,5.56,2.83,19,18,5,30,29,4,1,0,0,-3,0,0,0
"Vladislav Namestnikov","VLADISLAV.NAMESTNIKOV","8476480","21-22","DET","C","L",1992-11-22,28,2011,1,27,60,913.9,13,7,5,25,81,107,130,11.37,16.05,12.15,10.63,32,20,19,43,76,12,12,2,2,0,10,10,0
"Warren Foegele","WARREN.FOEGELE","8477998","21-22","EDM","L","L",1996-04-01,25,2014,3,67,67,870.47,9,10,4,23,117,158,203,14.23,7.69,5.7,9.01,13,23,32,103,80,10,9,0,0,-1,12,15,-3
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","21-22","TOR","R","R",1988-08-26,33,2007,2,61,60,567.2,4,5,5,14,68,88,113,7.7,5.88,4.55,8.75,9,13,11,107,60,13,12,3,3,-1,3,3,0
"Will Butcher","WILL.BUTCHER","8477355","21-22","BUF","D","L",1995-01-06,26,2013,5,123,34,565.42,2,2,3,7,33,55,73,1.73,6.06,3.64,3.15,30,10,1,10,36,0,1,0,0,1,0,0,0
"William Borgen","WILLIAM.BORGEN","8478840","21-22","SEA","D","R",1996-12-19,24,2015,4,92,20,295.42,1,2,0,3,27,34,51,0.7,3.7,2.94,2.06,18,8,2,49,41,7,6,1,1,-1,0,0,0
"William Carrier","WILLIAM.CARRIER","8477478","21-22","VGK","L","L",1994-12-20,26,2013,2,57,59,682.95,7,5,6,18,108,146,174,13.83,6.48,4.79,9.47,23,12,22,150,112,11,10,0,0,-1,3,3,0
"William Eklund","WILLIAM.EKLUND","8482667","21-22","S.J","C/L","L",2002-10-12,18,2021,1,7,9,128.95,0,1,3,4,8,11,15,1.61,0,0,14.64,4,8,2,4,9,1,1,0,0,0,3,5,-2
"William Karlsson","WILLIAM.KARLSSON","8476448","21-22","VGK","C","L",1993-01-08,28,2011,2,53,53,976.7,9,9,5,23,98,145,181,13.4,9.18,6.21,9.24,35,28,37,30,73,4,8,0,0,4,422,386,36
"William Lagesson","WILLIAM.LAGESSON","8478021","21-22","EDM","D","L",1996-02-22,25,2014,4,91,30,369.77,0,0,4,4,32,36,66,0.73,0,0,2.03,16,16,5,39,60,4,0,1,1,-4,0,0,0
"William Nylander","WILLIAM.NYLANDER","8477939","21-22","TOR","C/R","R",1996-05-01,25,2014,1,8,65,1189.67,24,25,10,59,209,291,368,22.61,11.48,8.25,7.77,23,28,51,15,68,6,9,0,0,3,19,19,0
"Wyatt Kalynuk","WYATT.KALYNUK","8480293","21-22","CHI","D","L",1997-04-14,24,2017,7,196,5,59.98,0,0,0,0,1,5,7,0.13,0,0,2.6,0,2,1,9,7,1,0,0,0,-1,0,0,0
"Yakov Trenin","YAKOV.TRENIN","8478508","21-22","NSH","C","L",1997-01-13,24,2015,2,55,64,933.75,17,2,4,23,114,162,204,14.38,14.91,10.49,8.88,28,16,28,150,73,11,12,4,4,1,9,21,-12
"Yanni Gourde","YANNI.GOURDE","8476826","21-22","SEA","C","L",1991-12-15,29,2010,NA,NA,58,1078.15,16,17,6,39,103,146,198,12.83,15.53,10.96,8.79,25,31,42,64,83,13,17,2,2,4,331,348,-17
"Yegor Chinakhov","YEGOR.CHINAKHOV","8482475","21-22","CBJ","R","L",2001-02-01,20,2020,1,21,55,682.07,7,4,1,12,87,123,162,6.34,8.05,5.69,5.15,14,15,18,42,33,7,7,0,0,0,0,6,-6
"Yegor Sharangovich","YEGOR.SHARANGOVICH","8481068","21-22","N.J","C","L",1998-06-06,23,2018,5,141,60,974.37,16,12,8,36,129,177,225,13.68,12.4,9.04,7.73,23,31,38,28,56,3,8,0,0,5,79,116,-37
"Zac Jones","ZAC.JONES","8481708","21-22","NYR","D","L",2000-10-18,20,2019,3,68,11,159.13,0,0,2,2,7,11,13,0.25,0,0,2.27,12,7,12,4,24,0,0,0,0,0,0,0,0
"Zach Aston-Reese","ZACH.ASTON-REESE","8479944","21-22","PIT","C/L","L",1994-08-10,27,2012,NA,NA,52,671.53,2,5,4,11,52,69,89,4.49,3.85,2.9,6.51,32,7,13,187,77,6,4,2,2,-2,3,2,1
"Zach Bogosian","ZACH.BOGOSIAN","8474567","21-22","T.B","D","R",1990-07-15,31,2008,1,3,33,531.05,3,1,3,7,43,55,77,1.54,6.98,5.45,2.8,26,7,6,74,41,9,0,2,2,-9,0,0,0
"Zach Hyman","ZACH.HYMAN","8475786","21-22","EDM","C/L","R",1992-06-09,29,2010,5,123,61,1193.03,22,15,7,44,171,235,287,26.1,12.87,9.36,11.11,20,24,24,63,114,15,19,0,0,4,35,37,-2
"Zach Parise","ZACH.PARISE","8470610","21-22","NYI","L","L",1984-07-28,37,2003,1,17,64,958.05,10,12,4,26,103,134,154,14.09,9.71,7.46,10.51,44,21,17,43,61,10,9,0,0,-1,15,34,-19
"Zach Sanford","ZACH.SANFORD","8477482","21-22","OTT","L","L",1994-11-09,26,2013,2,61,62,879.65,9,4,3,16,85,128,162,10.53,10.59,7.03,8.23,55,17,27,131,85,11,14,3,3,3,4,14,-10
"Zach Sanford","ZACH.SANFORD","8477482","21-22","WPG","L","L",1994-11-09,26,2013,2,61,4,55.32,0,0,1,1,3,5,9,0.41,0,0,8.2,4,1,5,8,4,0,1,0,0,1,0,2,-2
"Zach Werenski","ZACH.WERENSKI","8478460","21-22","CBJ","D","L",1997-07-19,24,2015,1,8,60,1556.88,10,19,13,42,196,275,376,10.98,5.1,3.64,3.99,87,34,35,29,68,11,8,0,0,-3,0,0,0
"Zach Whitecloud","ZACH.WHITECLOUD","8480727","21-22","VGK","D","R",1996-11-28,24,2015,NA,NA,45,877.27,6,6,3,15,73,106,154,3.68,8.22,5.66,3.47,100,20,11,71,124,7,4,0,0,-3,0,0,0
"Zack Kassian","ZACK.KASSIAN","8475178","21-22","EDM","R","R",1991-01-24,30,2009,1,13,44,533.5,5,8,3,16,46,63,79,5.43,10.87,7.94,8.62,6,18,11,125,35,11,3,3,3,-8,2,3,-1
"Zack MacEwen","ZACK.MACEWEN","8479772","21-22","PHI","C","R",1996-07-08,25,2014,NA,NA,64,611.32,2,2,2,6,69,101,122,6.65,2.9,1.98,6.58,32,13,18,136,65,19,10,10,10,-9,13,16,-3
"Zdeno Chara","ZDENO.CHARA","8465009","21-22","NYI","D","L",1977-03-18,44,1996,3,56,55,1011.25,0,8,2,10,66,93,135,3.17,0,0,3.41,69,40,8,100,35,16,2,5,5,-14,0,0,0
"Zemgus Girgensons","ZEMGUS.GIRGENSONS","8476878","21-22","BUF","C/L","L",1994-01-05,27,2012,1,14,41,614.38,8,6,0,14,68,88,105,6.99,11.76,9.09,7.94,16,8,15,64,63,5,6,1,0,0,109,113,-4
